bankruptcy,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind
0,3552,0,35,196,3,2,1315,20100,7,782,26413,25500,11000,LOAN,,,60,5000,1
0,3554,2,41,284,7,3,20431,81990,25,652,11000,10000,2000,LOAN,,,90,4166.67,1
1,3558,1,12,133,6,4,2456,2019,100,653,15785,15785,0,LOAN,,,100,1400,0
0,3559,2,28,413,9,5,30317,43293,70,699,18600,17000,0,LOAN,,,109,1000,0
0,3560,2,29,126,,,9998,9998,100,630,23995,23995,1050,LOAN,,,96,1700,1
0,3562,4,17,260,4,2,1569,23873,7,709,29273,31515,500,LOAN,,,91,13750,0
0,3564,3,19,215,8,6,21856,37756,58,678,6944,6700,500,LOAN,,,96,4166.67,1
0,3565,0,13,334,7,3,922,46879,2,772,28090.85,24345,3000,LEASE,,,103,5900,0
0,3566,0,50,200,6,1,7672,47700,16,732,16995,16445,1143.36,LOAN,,,96,3800,1
0,3567,0,5,37,5,4,7506,2782,100,649,11604.38,11225,3000,LOAN,,,77,4200,1
0,3570,0,18,107,2,2,4468,43914,10,758,23291,25271,2000,LOAN,,,84,3333.33,0
0,3573,0,7,76,3,1,3540,3700,96,740,23600,20250,2000,LOAN,,,107,4166.67,1
0,3575,,,,,,,,0,,21300,20000,3300,LOAN,,,92,4000,1
0,3579,1,25,100,7,4,1923,8228,23,652,21500,21500,0,LOAN,,,100,0,1
0,3580,2,58,253,16,6,7483,74719,10,667,6800,0,0,LOAN,,,,20000,0
0,3581,0,25,188,4,2,1062,36300,3,774,18844,19100,200,LOAN,,,98,4166.66,1
0,3582,0,24,136,8,5,3921,25671,15,755,10200,9600,1300,LOAN,,,93,7083.33,1
0,3583,0,34,219,9,6,18631,82967,22,739,28900,28900,0,LEASE,,,100,6416.67,1
0,3585,0,3,29,3,1,2801,0,0,667,21261,19100,2500,LOAN,,,98,2800,1
0,3586,0,4,51,2,1,525,500,100,679,3895,0,0,LOAN,,,,1700,0
0,3588,4,13,154,4,2,1528,1700,90,594,8800,7000,1800,LOAN,,,100,2333.33,1
0,3589,0,19,182,,3,7212,43010,17,663,16966.88,21450,0,LEASE,,,79,3485,1
0,3592,6,14,149,4,3,4128,12589,33,696,16833,15394,6000,LOAN,,,70,2000,0
0,3593,14,24,221,5,4,15506,11996,100,630,33000,23000,0,LEASE,,,143,8333.33,1
0,3594,0,11,107,4,2,2637,11171,24,788,21783.4,20975,8807.51,LOAN,,,62,4375,1
0,3595,4,7,35,,3,566,1432,40,628,8600,8600,0,LOAN,,,100,2333.33,1
0,3596,11,23,200,2,1,230,2130,11,621,28913,27920,2800,LOAN,,,92,6750,0
0,3597,0,16,136,2,1,974,4044,24,754,9287,87500,3995,LOAN,,,6,1600,1
0,3600,2,16,48,14,8,14886,16486,90,618,30640.85,31000,0,LOAN,,,99,1083.33,1
0,3602,5,14,185,6,3,1089,7814,14,711,17415,18950,915,LOAN,,,87,3541.67,1
0,3607,0,2,9,,2,4004,7499,53,607,11000,10950,1500,LOAN,,,87,2400,1
0,3609,1,27,164,9,4,13931,11700,100,705,27029,22000,238,LEASE,,,122,7083.33,1
0,3610,1,4,58,,0,0,363,0,714,21332,18500,2000,LOAN,,,104,4600,1
0,3611,1,27,167,13,12,11950,58707,20,649,13918,15000,4000,LOAN,,,66,1500,1
0,3617,5,29,153,10,5,2203,4338,51,671,9681.7,11000,0,LOAN,,,88,3674.66,1
0,3618,1,17,93,6,2,1491,1298,100,650,12999,15325,0,LOAN,,,85,6000,1
0,3622,0,34,376,7,2,8956,17100,52,732,26004,28211,8811,LOAN,,,61,5833.33,0
1,3625,4,12,125,4,2,3214,3268,98,644,17998,19800,1500,LOAN,,,83,3333.33,1
0,3626,0,28,113,9,5,17713,20650,86,658,26785,27900,0,LEASE,,,99,6833.33,1
0,3629,0,31,196,10,9,11665,27868,42,615,19200,19000,4000,LOAN,,,80,5833.33,1
0,3630,30,48,215,6,4,2990,5480,55,566,23565,21975,11783,LOAN,,,54,3750,0
0,3634,0,7,48,7,4,5606,6440,87,649,33200,33320,0,LEASE,,,100,2500,0
0,3638,0,18,84,8,7,8154,42230,19,787,20292.19,20000,0,LOAN,,,101,1783.09,1
0,3643,0,8,62,,2,698,18241,4,725,12049.06,12225,3500,LOAN,,,70,3166.67,1
0,3647,2,22,189,6,3,7914,19000,42,689,33324,33625,0,LOAN,,,92,5708.34,0
0,3649,0,2,43,,,,,0,668,28451,24000,4451,LEASE,,,100,2916.67,1
0,3650,2,35,257,6,5,6456,22082,29,711,23070,26995,3655,LOAN,,,72,1356,1
1,3651,5,12,121,4,3,1522,1300,100,650,21300,20500,500,LOAN,,,101,2583.33,1
0,3653,4,25,162,9,8,14408,17423,83,628,26500,27400,500,LOAN,,,100,4770,1
0,3654,3,21,126,,6,7322,7599,96,658,10761,11500,0,LOAN,,,94,2058.33,0
0,3657,0,2,34,,2,1958,600,100,673,25300,28625,10000,LOAN,,,53,1114,0
0,3659,0,17,107,8,6,11668,18300,64,652,30300,30635,0,LEASE,,,99,7500,0
0,3660,0,10,144,7,1,2504,3501,72,735,10325,8500,0,LOAN,,,121,1820,1
0,3661,0,43,137,10,6,6044,63281,10,700,19904,17500,1700,LEASE,,,104,8450,1
0,3665,0,11,58,8,4,6783,17495,39,705,16196.77,14459,0,LEASE,,,112,5291.67,0
0,3671,,,,,,,,0,,24813.66,26839,6000,LEASE,,,70,5833.33,0
0,3672,,,,,,,,0,,17450.89,16425,3450.89,LOAN,,,100,2000,1
0,3676,,,,,,,,0,,12800,12600,500,LOAN,,,98,1750,1
0,3678,0,10,64,8,5,7807,6200,100,767,19104,14755,0,LEASE,,,129,4400,0
1,3681,5,13,130,6,2,639,1836,35,674,35201,30690,2201,LEASE,,,108,5200.42,0
0,3686,1,9,124,3,2,2533,3252,78,660,9855,11100,4000,LOAN,,,53,3000,1
0,3687,0,12,292,,2,2681,13841,19,762,15984.15,15550,2000,LOAN,,,90,8500,1
0,3689,1,32,137,3,2,4106,26000,16,708,24671.09,24700,0,LEASE,,,100,8333.33,1
1,3690,5,27,484,,1,2236,13500,17,675,13984,9900,3184,LOAN,,,109,2162,1
0,3695,0,3,41,,3,1035,1695,61,636,15486,16765,0,LEASE,60,15485.98,92,1200,0
0,3696,,,,,,,,0,,16355,18000,2000,LOAN,,,96,1741,1
0,3701,5,31,118,10,5,8581,11900,72,597,29920.25,29195,500,LEASE,,,101,5551,0
0,3702,2,27,237,7,3,1860,22210,8,651,18500,17500,1000,LOAN,,,100,3800,0
0,3703,1,25,79,11,7,4833,6604,73,653,18063.85,16000,2063.85,LOAN,,,100,2600,1
0,3704,2,18,147,7,4,3029,8827,34,612,28500,24950,3550,LOAN,,,100,6666.66,0
0,3706,1,7,33,4,1,358,2949,12,571,12995,10225,4220,LOAN,,,90,1700,1
0,3708,0,25,118,6,2,3705,19500,19,766,17743,15150,0,LOAN,,,117,3000,1
0,3709,1,20,80,3,2,172,13400,1,720,29260,32598,10500,LOAN,,,58,6250,0
0,3713,0,32,316,11,5,2791,19576,14,663,44500,46225,1500,LOAN,,,93,20833.33,0
0,3719,0,15,30,8,6,1488,11884,13,687,10502,6000,4502,LOAN,,,100,0,1
0,3721,0,21,155,8,5,54095,58076,93,650,35628,26985,1500,LOAN,,,126,8000,0
0,3722,1,28,111,12,6,1371,10000,14,698,11753,10925,265,LOAN,,,105,2500,1
0,3723,4,13,160,2,1,50,400,13,596,15200,14200,1000,LOAN,,,100,2297,1
0,3727,1,26,122,3,2,3434,66800,5,738,8495,8000,500,LOAN,,,100,2333.33,1
0,3729,0,17,48,3,1,1743,40400,4,741,28315.71,28000,0,LOAN,,,101,3000,0
0,3733,3,17,130,4,3,5735,3115,100,649,9980,1000,0,LOAN,,,,1500,1
0,3734,0,19,46,3,2,976,6454,15,705,13190.4,13352,1000,LOAN,,,86,2666.67,0
0,3735,0,17,59,11,5,7854,12400,63,651,32000,32000,0,LOAN,,,100,20000,0
0,3736,9,50,217,11,10,34988,39207,89,615,20881,14400,8300,LOAN,,,87,22833.33,1
0,3738,0,13,59,5,3,10040,14668,68,659,20066.5,19998,68.5,LOAN,,,100,2400,0
0,3742,1,5,119,3,2,584,1000,58,663,9700,10000,0,LOAN,,,82,4458.33,1
0,3745,4,21,167,6,2,2513,800,100,534,18627,18300,2227,LOAN,,,90,7094.84,1
0,3746,0,13,21,5,4,3785,32000,12,666,20700,18500,2200,LOAN,,,100,2599.99,1
0,3747,3,12,34,7,5,2755,3056,90,615,24000,24545,0,LOAN,,,98,3333.33,0
0,3748,0,54,259,24,6,5465,28454,19,649,28613,33533,5044,LOAN,,,70,11250,0
0,3749,11,14,113,,,,,0,627,19518,15500,4018,LOAN,,,100,4000,1
0,3750,0,7,19,,1,116,1080,11,696,20805,19427,2495,LOAN,,,94,1400,0
0,3751,2,12,196,4,3,963,18030,5,696,45490,42190,0,LEASE,,,108,60000,0
0,3752,5,8,91,,,9998,9998,100,781,12500,10500,0,LOAN,,,119,5083.33,1
0,3753,0,9,40,3,1,1543,1805,85,664,18236,18280,0,LEASE,,,100,1300,0
0,3754,1,16,268,12,8,9550,12433,77,657,17800,20075,0,LOAN,,,89,4000,1
0,3756,,,,,,,,0,,18507,20439,0,LEASE,,,91,2800,0
0,3757,1,45,312,15,11,25629,58613,44,671,18050,22000,0,LOAN,,,82,4000,1
0,3758,0,20,297,,3,2724,26700,10,766,14859,14000,500,LOAN,,,24,1166.67,1
0,3759,1,24,166,12,9,5465,8305,66,682,14000,10000,2000,LOAN,,,120,2033.33,1
0,3762,6,14,77,4,2,5754,9600,60,677,5763.46,5299,0,LOAN,,,109,1250,0
0,3763,0,28,134,9,8,25523,35057,73,608,4656.15,5525,500,LOAN,,,75,3805,1
0,3764,3,5,157,,2,696,6835,10,643,12904,11075,2000,LOAN,,,98,1473.33,1
0,3774,0,5,89,3,2,245,441,56,689,20060,18225,2060,LOAN,,,99,2000,1
0,3776,0,8,140,5,3,11089,14800,75,722,20449.37,20965,0,LEASE,,,98,2200,0
0,3778,1,10,55,3,1,122,1538,8,695,23953.7,18654,3453.7,LOAN,,,110,1850,0
0,3779,1,43,182,10,6,10981,20208,54,633,38979,35931,5700,LOAN,,,93,4000,0
1,3782,3,11,178,,4,1156,2797,41,689,24247.07,25050,1000,LOAN,,,93,2500,1
0,3789,0,22,218,8,6,10601,18769,56,724,18478,17805,0,LOAN,,,109,2300,0
0,3791,0,2,12,,,,,0,691,28468.19,31210,500,LEASE,,,90,2400,0
0,3794,2,9,40,3,1,704,400,100,560,28624,30000,6000,LOAN,,,75,1600,1
0,3795,0,5,91,1,0,0,3600,0,748,7433,8200,4233,LOAN,,,39,1583.33,1
0,3796,0,33,162,5,1,5813,9900,59,647,14823,13975,1150,LOAN,,,98,0,1
0,3798,0,7,40,3,2,475,2989,16,752,11505,11000,4195,LOAN,,,66,5390,1
0,3799,0,3,268,,0,0,3640,0,748,15905,16145,1378,LEASE,,,90,850,0
0,3801,0,6,76,6,1,792,1604,49,683,6563,6800,1563,LOAN,,,74,500,1
0,3808,0,5,14,,,,,0,622,15950,15950,1750,LOAN,,,89,2552,0
0,3810,0,4,126,5,2,2483,2300,100,687,5580,6500,0,LOAN,,,86,3009,1
0,3813,0,6,103,2,1,382,500,76,726,15633,11750,4000,LOAN,,,111,1500,1
0,3814,0,12,29,8,4,6466,13181,49,645,24002.56,24690,300,LOAN,,,86,1550,0
0,3815,5,9,113,3,1,2018,2450,82,591,21995,22500,4500,LEASE,,,78,4708.33,1
0,3817,0,4,44,3,1,276,1300,21,701,39300,39900,5000,LEASE,,,86,2750,1
0,3818,3,25,266,3,1,2891,6987,41,699,21640,21040,0,LOAN,,,98,3500,0
0,3819,3,5,135,,2,676,1800,38,599,16819,14885,3500,LOAN,,,89,2250,0
0,3820,1,12,242,2,0,0,26230,0,688,27489,27752,1000,LOAN,,,95,2360,0
0,3822,0,3,76,1,0,0,1500,0,746,6490.83,5600,1332.83,LOAN,,,92,3750,1
0,3824,0,31,238,6,4,12477,39844,31,740,24000,20000,0,LOAN,,,120,7083.33,1
0,3825,2,18,84,5,3,5236,7050,74,561,13580,13997,1800,LOAN,,,84,6000,0
0,3827,4,25,162,6,5,11778,13700,86,618,26500,23600,3000,LEASE,,,100,6000,1
0,3828,2,8,147,3,2,984,1031,95,653,15500,12425,3100,LOAN,,,100,592,1
0,3829,3,10,87,4,2,2557,2787,92,608,13600,15112,0,LOAN,,,90,2900,0
0,3830,0,7,44,4,3,1727,5652,31,692,21518.82,20600,1852.48,LOAN,,,95,1376,1
0,3831,0,25,173,5,2,73,75452,0,777,30559.7,30000,2120,LOAN,,,95,1811.67,1
0,3833,1,5,66,3,1,1788,1788,100,653,21459.57,22691,0,LEASE,,,95,2236,0
0,3834,3,6,80,,,,,0,662,15515,13650,2000,LOAN,,,99,4731,1
0,3835,0,2,14,2,1,47,600,8,637,14500,10500,4000,LOAN,,,100,2000,1
0,3837,0,17,137,5,3,4231,30255,14,800,25700,24719,0,LEASE,,,104,4000,0
1,3839,11,30,144,12,10,10448,16750,62,596,10900,9975,5000,LOAN,,,59,4333.33,1
0,3841,10,11,85,,,,,0,614,22838.1,19998,2840.1,LEASE,,,100,2783.33,0
0,3842,0,21,337,10,6,8495,67109,13,773,25619,23475,2000,LOAN,,,101,2500,0
0,3845,3,4,149,,1,99,254,39,650,6357,5100,0,LOAN,,,76,930,1
1,3847,1,12,54,7,3,1078,1587,68,655,14854,13500,1000,LOAN,,,103,8333.33,1
0,3852,1,17,291,6,2,6714,23700,28,666,20206,23954,4206,LOAN,,,67,5416.67,0
1,3853,1,5,180,3,2,1523,501,100,698,21474,18825,774,LOAN,,,110,5600,1
0,3855,0,24,112,8,6,29966,44399,67,691,23055.3,19506,0,LOAN,,,118,2050,0
0,3856,0,1,10,,,,,0,680,10500,8700,1500,LOAN,,,103,1462,1
0,3859,0,26,94,9,4,5385,7623,71,644,19200,19350,2500,LOAN,,,86,3300,1
0,3860,0,24,167,8,2,7692,28110,27,789,28944,29000,1005,LEASE,,,96,0,0
0,3862,0,1,42,,,,,0,672,12622,12550,400,LOAN,,,97,1000,1
0,3863,0,5,27,4,3,962,2287,42,610,19458.77,18450,1008.77,LOAN,,,100,2400,1
1,3865,8,35,218,9,6,10556,23441,45,653,12400,12500,0,LOAN,,,99,2900,1
0,3867,12,23,197,3,0,0,1524,0,634,19424,17200,3000,LOAN,,,95,3192.3,1
0,3869,8,16,69,,,9998,0,0,629,20650,17225,4795,LOAN,,,92,1800,1
0,3872,1,14,54,8,6,20311,22342,91,602,21195,19200,3995,LEASE,,,90,5633.33,0
0,3873,5,12,70,5,3,3160,4427,71,617,17000,17275,0,LOAN,,,98,4000,1
0,3874,0,16,304,7,4,5506,9500,58,712,53793.65,53000,26000,LOAN,,,52,4166.67,0
0,3875,0,13,118,6,5,8521,35578,24,702,21804.05,20475,500,LOAN,,,104,2500,0
0,3878,1,14,188,5,3,6163,9917,62,658,14936,15225,0,LOAN,,,98,1766,1
0,3881,0,13,140,,2,494,34600,1,773,23600,26100,2000,LOAN,,,83,4166.67,0
0,3885,0,3,26,2,1,389,3200,12,677,13800,13450,500,LOAN,,,91,2532,1
0,3887,0,25,152,4,1,3074,21119,15,735,15260,15000,0,LEASE,,,102,10672.99,1
0,3888,0,19,107,4,2,6692,29001,23,689,25296,21972,1296,LOAN,,,111,2600,0
0,3893,4,9,115,4,1,391,387,100,565,18958,16625,2000,LOAN,,,102,4100,1
0,3894,1,1,166,,,,,0,642,19784,19159,2000,LEASE,,,93,1400,0
0,3898,0,5,177,,3,4205,5551,76,656,29400,36900,0,LEASE,,,80,1500,0
0,3899,1,34,480,9,6,33784,52200,65,662,54700,56745,0,LEASE,,,96,12000,0
0,3901,0,19,69,4,2,3247,6552,50,647,8724.34,11200,0,LOAN,,,78,4100,0
0,3903,3,17,161,12,7,3664,10571,35,657,8626,10600,0,LOAN,,,81,3800,1
0,3908,0,39,116,13,7,29709,33360,89,628,19946,19650,500,LOAN,,,99,7500,1
0,3910,0,10,38,7,5,5484,11481,48,666,17115,15000,2000,LOAN,,,101,5000,1
0,3912,1,8,40,2,1,640,6000,11,634,7080.65,7100,400,LOAN,,,94,600,1
0,3916,2,9,226,2,1,2157,6257,34,635,34698,32845,8000,LOAN,,,70,2916,0
0,3917,5,8,228,,1,226,319,71,646,20250,18800,6000,LOAN,,,76,2404.17,1
0,3918,0,2,7,,3,1075,1800,60,616,7500,6700,1500,LOAN,,,90,1000,1
0,3919,3,21,234,5,3,16120,20800,78,649,14240,0,2500,LOAN,,,,0,0
0,3921,4,14,351,5,4,7387,9590,77,639,19849,17500,4300,LOAN,,,89,4833.33,1
0,3922,10,22,125,3,1,223,300,74,643,17524,17405,4800,LOAN,,,73,2633.33,1
0,3927,4,7,341,,2,3052,3300,92,688,5293,6300,0,LOAN,,,84,2400,1
0,3931,4,19,165,8,7,15375,21516,71,662,33000,32850,3000,LOAN,,,91,3250,0
0,3932,0,6,59,2,1,995,20800,5,757,34938,34660,11302,LOAN,,,68,4500,0
1,3933,11,16,146,2,1,157,2285,7,601,14000,14750,1000,LOAN,,,88,2900,1
1,3934,6,10,166,4,1,570,976,58,624,17400,16712,2400,LEASE,,,90,4750,0
0,3935,2,17,197,9,8,8189,17081,48,674,18505,18725,498,LOAN,,,96,5554.56,1
0,3938,0,31,137,11,8,23055,92118,25,710,31000,30000,0,LOAN,,,103,7750,0
0,3939,7,12,40,3,2,886,1778,50,748,13900,14300,5000,LOAN,,,62,5250,1
0,3940,1,6,106,,2,1224,5000,24,687,10500,9075,1000,LOAN,,,105,3050,1
0,3942,0,10,59,4,1,1415,19500,7,748,19081,18000,800,LOAN,,,102,2916.67,1
0,3943,0,7,40,11,6,4249,5450,78,662,7300,7700,0,LOAN,,,95,1646.66,1
1,3946,2,16,233,4,2,185,2300,8,702,10560,11650,810,LOAN,,,84,2600,1
0,3948,6,20,261,2,1,1738,5000,35,692,16500,15925,0,LOAN,,,104,7560.8,1
0,3949,8,13,143,4,2,949,271,100,699,19254.7,18000,100,LOAN,,,106,9083.33,1
0,3950,2,18,134,9,6,2343,5774,41,630,22719,21300,1419,LEASE,,,100,2250,0
0,3951,4,27,250,7,5,31888,49889,64,601,35000,36570,0,LEASE,,,96,39583.33,0
0,3952,1,18,206,5,3,7607,20753,37,681,17222,19475,3500,LOAN,,,70,7500,1
0,3956,0,5,24,7,4,2923,3976,74,614,10460.75,9150,1800,LOAN,,,95,1500,1
0,3957,0,6,82,4,2,494,2917,17,730,22880,20195,0,LEASE,60,23425,116,2375,0
0,3959,0,20,175,4,1,1918,7500,26,760,23489,26855,0,LEASE,,,87,2200,0
0,3960,0,9,107,3,2,2637,10381,25,810,21783.4,21475,8807.51,LOAN,,,60,4375,1
0,3961,0,9,22,5,2,1018,1700,60,625,19900,19000,1000,LOAN,,,99,2000,1
0,3965,0,13,46,8,3,9343,23200,40,680,15950,14000,1000,LOAN,,,107,2500,1
0,3968,1,37,235,9,4,8249,14100,59,621,41000,36900,4100,LEASE,,,100,7650,1
0,3971,1,21,165,7,6,10847,14430,75,668,16600,15000,0,LOAN,,,99,3000,1
0,3973,7,15,348,,2,4870,7394,66,616,18700,19000,0,LOAN,,,98,4000,1
0,3974,0,20,131,3,1,4109,5900,70,758,25995,21460,0,LEASE,,,121,1916.67,0
0,3977,4,53,211,15,9,23081,40260,57,597,24082,25975,0,LEASE,,,95,4300,1
0,3978,0,9,146,4,1,3770,24769,15,758,7728.88,7200,0,LOAN,,,107,4166.67,1
0,3980,2,15,116,,1,3275,3300,99,659,24562,17900,17000,LOAN,,,42,3000,1
0,3983,0,9,58,5,3,2634,4930,53,678,24590,20417,4173,LEASE,,,100,2416.67,0
0,3985,0,24,187,12,7,53509,59365,90,666,20805,21000,150,LOAN,,,98,7250,1
0,3986,,,,,,,,0,,18400,19625,0,LOAN,,,94,1666.67,1
0,3987,12,28,111,11,2,545,7243,8,697,25289,22100,3200,LOAN,,,100,4315,1
0,3988,0,8,117,,3,1925,10463,18,763,27800,28000,0,LEASE,,,99,4500,1
0,3989,0,15,386,11,8,23219,62740,37,723,39139,34000,6674,LOAN,,,95,8500,0
0,3990,0,30,158,6,2,3118,21803,14,760,24993,23860,2800,LOAN,,,93,5740,0
0,3991,1,32,86,13,6,3167,51300,6,698,18100,19600,1600,LOAN,,,84,5666.67,1
0,3997,0,20,194,4,3,1847,29800,6,708,17500,15965,8000,LOAN,,,60,4708.33,0
0,3998,0,3,47,2,1,41,481,9,759,17544,15500,1500,LOAN,,,104,2166.67,1
0,3999,,,,,,,,0,,10072,9500,572,LOAN,,,100,1700,1
0,4000,7,11,51,5,2,1034,411,100,503,19812,15965,3847,LEASE,,,100,2200,0
0,4001,0,37,200,12,11,51347,47524,100,653,34949.85,33782,13755,LOAN,,,63,11000,0
0,4002,0,2,14,,2,169,1448,12,711,17933,18875,2250,LOAN,,,83,2500,0
0,4007,0,2,54,,0,0,1300,0,773,12090,10000,5500,LOAN,,,66,2666.67,1
0,4010,2,19,111,,1,7240,19000,38,666,15000,15150,2000,LOAN,,,86,3500,1
0,4011,0,6,73,3,1,5695,9200,62,705,13300,13800,1000,LOAN,,,89,2208.33,1
1,4013,7,21,133,10,6,6956,10057,69,603,10100,0,4000,LOAN,,,,5000,0
0,4015,1,13,43,7,5,3552,8816,40,647,15272.4,15195,2000,LOAN,,,87,2408,0
0,4016,2,7,127,3,1,217,252,86,616,16000,18300,0,LOAN,,,87,2175,1
0,4017,0,3,29,3,2,1650,3100,53,693,19707,18900,135.51,LEASE,,,104,3200,1
0,4021,0,1,4,,1,361,500,72,,24200,24965,0,LEASE,,,97,5416.67,0
0,4023,0,34,211,7,3,4977,33900,15,750,10500,11000,0,LOAN,,,95,4166.67,1
0,4024,1,4,56,,,9998,0,0,679,20304.5,21200,0,LEASE,,,96,2916.67,1
0,4026,0,7,36,4,2,1845,3800,49,690,17500,10000,6500,LOAN,,,110,2040,1
0,4028,1,19,74,5,4,2019,14123,14,708,28819,28322,0,LOAN,,,102,4600,0
0,4031,2,12,82,,,,,0,648,17893,17550,1000,LOAN,,,96,1935,1
0,4033,0,3,7,2,1,445,545,82,704,19500,19100,100,LOAN,,,102,3595.73,1
0,4034,0,22,186,7,5,8721,10948,80,698,19800,21195,0,LOAN,,,89,4000,0
0,4041,1,18,98,8,3,2542,3600,71,684,33492,32400,0,LOAN,,,110,5500,0
0,4043,1,33,168,9,8,24953,30104,83,672,14821,15125,500,LOAN,,,95,5750,1
0,4044,1,17,61,4,2,6957,12600,55,654,30568,22500,6000,LOAN,,,109,2950,0
0,4046,0,21,157,4,2,581,28500,2,779,17000,17000,3000,LOAN,,,82,3000,0
0,4047,0,26,163,4,3,10298,13400,77,726,11662.6,12225,0,LOAN,,,95,1775,1
0,4048,1,3,16,,,,,0,638,20525,20525,0,LOAN,,,100,150,0
0,4050,0,20,137,4,0,0,100,0,696,42833.92,38710,2500,LOAN,,,104,3000,0
0,4053,2,25,175,7,5,13238,34710,38,620,4461,7899,0,LOAN,,,56,4500,0
0,4055,0,1,6,,,,,0,632,13000,10000,4000,LOAN,,,95,1300,1
0,4058,2,32,290,9,5,8728,18646,47,677,43163,32674,8000,LOAN,,,105,3372,0
1,4059,3,11,94,,,9998,0,0,648,5899,4949,0,LOAN,,,119,4200,0
0,4060,1,4,18,,2,251,487,52,569,7500,8850,1500,LOAN,,,68,1000,1
0,4061,0,4,23,4,3,962,2400,40,705,21251.31,24355,0,LEASE,,,87,1256,1
0,4067,2,5,78,1,0,0,500,0,625,11123.25,11225,423.25,LOAN,,,100,3800,1
0,4072,2,15,137,5,4,18782,27500,68,661,29200,27500,6000,LEASE,,,84,7083.33,1
0,4076,0,15,405,3,1,38,27612,0,820,11747,10625,2000,LOAN,,,92,2800,1
0,4077,0,28,198,6,4,30851,41200,75,700,34978,33813,1000,LEASE,,,100,5720,0
0,4078,2,8,64,4,3,1762,4110,43,607,20311,20675,1000,LOAN,,,93,3750,1
0,4079,0,7,45,6,4,2150,17376,12,704,21724,20725,1250,LOAN,,,99,2800,0
0,4080,0,19,69,4,2,3247,6552,50,647,8724.34,0,0,LOAN,,,,8600,0
0,4081,9,51,149,9,5,8110,12197,66,603,24025,19940,4125,LEASE,,,100,5250,0
0,4086,0,38,146,13,9,20363,25130,81,671,32500,31515,2000,LOAN,,,97,8333.33,0
0,4088,0,4,41,,2,1111,2575,43,691,5900,5775,0,LOAN,,,102,4650,1
0,4091,0,17,147,3,1,261,7100,4,791,25687,24260,0,LOAN,,,106,3500,0
0,4092,4,9,12,5,2,5066,5200,97,647,10000,10750,600,LOAN,,,87,2808.34,1
0,4098,0,26,257,6,2,3249,18856,17,774,19317.38,0,0,LOAN,,,,7083.34,0
0,4100,,,,,,,,0,,13774,13900,0,LOAN,,,99,1000,1
0,4105,4,6,148,,2,5909,7300,81,635,15407.7,18400,1000,LOAN,,,78,3333.33,1
0,4106,,,,,,,,0,,16971,18500,0,LOAN,,,92,1593,1
0,4107,4,27,132,5,3,9284,14213,65,606,14301.25,14790,2000,LOAN,,,83,2500,0
0,4108,,,,,,,,0,,17112,15200,4812,LOAN,,,81,3000,1
0,4109,0,35,130,3,2,3018,9139,33,693,16045.62,14850,0,LOAN,,,108,1500,1
0,4110,5,31,118,10,5,8581,11900,72,597,27900,29065,0,LEASE,,,103,4180,0
0,4113,0,21,141,5,2,741,4008,18,744,27149,31137,0,LOAN,,,71,3416.67,0
0,4118,0,20,256,5,1,476,23500,2,828,28338.71,29000,0,LOAN,,,98,4500,0
0,4119,10,29,131,6,3,3764,5500,68,642,31807,30850,9825,LOAN,,,71,3000,0
0,4124,7,33,78,14,8,3936,22827,17,670,10285,0,0,LOAN,,,,6000,0
0,4126,4,12,81,,3,2212,3727,59,646,4300,0,300,LOAN,,,,1906.66,0
0,4129,0,13,123,2,0,0,7500,0,778,6850,7099,2000,LOAN,,,68,6833.33,0
0,4130,0,7,83,,3,3579,6178,58,700,16459,15125,500,LOAN,,,106,4200,1
0,4134,1,31,176,11,8,32459,42678,76,643,16022.55,16275,0,LOAN,,,98,2788,1
0,4138,3,18,116,5,2,10544,18500,57,628,20800,20375,1100,LOAN,,,97,7083.33,0
0,4143,0,5,24,3,1,145,2855,5,754,17913,18245,1650,LOAN,,,89,1541.67,0
0,4146,2,22,111,5,2,7,10300,0,663,15300,15300,0,LOAN,,,100,2750,1
0,4147,1,15,71,4,1,1899,12650,15,729,35470.17,36669,0,LEASE,,,97,8000,0
0,4148,0,30,148,12,8,13001,28329,46,611,8325,8325,0,LOAN,,,100,3250,1
0,4153,3,18,116,5,2,10544,18500,57,638,20800,21000,1100,LOAN,,,94,7083.33,0
0,4154,3,30,135,7,4,4785,54682,9,626,16939.25,13000,4000,LOAN,,,100,2833.33,1
0,4158,0,6,125,,2,1302,11292,12,782,26591,22050,3133,LOAN,,,106,3062.5,1
0,4165,0,3,17,3,2,583,791,74,645,19000,19000,0,LOAN,,,100,2000,1
0,4166,0,5,25,3,2,371,5500,7,728,12173,12500,575,LOAN,,,93,3000,1
0,4167,0,18,137,4,3,14036,34258,41,740,12500,12500,0,LOAN,,,100,5000,1
0,4170,0,16,104,8,1,4538,21200,21,765,15000,17040,0,LOAN,,,88,2200,1
0,4172,0,7,42,,,,,0,630,17000,18925,0,LOAN,,,90,4514,1
0,4173,0,17,88,3,1,1446,18600,8,766,15500,12515,500,LOAN,,,120,3000,0
0,4174,0,1,4,,,,,0,,9125,7850,3000,LOAN,,,78,1400,1
