bankruptcy,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind,bad,weight
0,2365,0,11,71,12,3,2289,9779,23,670,22485.99,24355,0,LEASE,39,22485.99,92,2500,1,0,4.75
0,2366,0,11,119,5,3,1486,7206,21,757,31876.92,33133,6800,LEASE,60,25076.92,76,3800,0,0,4.75
0,2367,1,3,22,,,,,0,713,22334.14,21900,1200,LOAN,60,22371.5,102,3211.32,1,0,4.75
0,2368,1,14,149,2,1,2373,17620,13,763,21465.59,23015,11465.59,LOAN,36,10085.12,44,6586.66,0,0,4.75
0,2369,4,12,87,,5,5927,20934,28,646,14862,15000,0,LEASE,48,14607,99,1300,0,0,4.75
0,2370,10,32,397,7,3,1143,12152,9,675,35200,39860,0,LOAN,72,36461.87,91,4136,0,0,4.75
0,2371,0,31,161,5,2,4714,39000,12,749,30280,26815,5230,LEASE,48,25591.38,95,5833.33,1,0,4.75
0,2372,0,11,58,3,0,0,5200,0,732,13653.5,12409,0,LEASE,63,13353.5,110,2266.66,1,0,4.75
1,2373,3,10,64,1,0,0,1304,0,640,11000,10000,1000,LOAN,48,10000,100,2666.67,1,0,4.75
0,2375,,,,,,,,0,,9956,10400,2000,LOAN,60,11210.06,108,6666.67,1,1,1
0,2376,11,16,157,2,1,17,245,7,659,6395,5500,0,LOAN,60,6293,114,4700,0,1,1
0,2377,1,24,288,6,2,3588,27769,13,763,16668,16525,1750,LOAN,60,14258.08,90,3333.33,0,0,4.75
0,2378,2,8,106,,,,,0,667,25118,26200,31,LOAN,72,25182.37,96,5250,0,0,4.75
0,2379,0,21,82,7,3,15800,18661,85,714,19130,18855,0,LEASE,54,19555,104,5083.33,0,0,4.75
0,2380,0,12,155,4,2,1759,27702,6,780,31150,31150,0,LEASE,36,21753.12,100,3750,0,0,4.75
0,2381,0,14,291,6,3,1023,12913,8,777,40603.53,31810,3103.53,LEASE,60,39893.96,125,12545,0,0,4.75
0,2382,0,16,50,3,1,805,14493,6,749,38658,38265,5000,LOAN,66,32793.83,88,3000,0,0,4.75
0,2383,0,8,78,4,1,539,600,90,689,19410,18692,7000,LOAN,60,12744.5,68,4100,0,1,1
1,2384,3,27,125,,,9998,9998,100,668,24485,22620,0,LEASE,63,25230.66,112,2800,0,1,1
0,2390,1,24,169,4,1,614,17717,3,779,16783,17800,5036,LOAN,60,15783.32,89,0,1,0,4.75
0,2391,2,30,338,8,4,13092,33320,39,720,19395,18625,0,LEASE,48,19395,104,3400,1,0,4.75
0,2393,0,15,129,7,4,9170,53337,17,784,21500,19125,0,LEASE,48,23800,124,2500,1,0,4.75
0,2394,3,19,316,8,6,9269,29035,32,595,24047,19050,0,LEASE,51,23870,126,6366.66,1,0,4.75
0,2395,1,23,272,6,5,16237,16578,98,647,32400,32500,0,LOAN,60,32413.54,100,4600,0,0,4.75
0,2396,1,2,27,,,,,0,641,25496,24000,2047,LOAN,60,28029.57,117,3500,1,0,4.75
0,2399,0,1,4,,2,179,901,20,788,16000,18500,2500,LEASE,48,14370,78,5900,0,0,4.75
1,2401,1,13,160,5,4,3245,4400,74,672,22500,22048,0,LEASE,54,22625.89,103,2440,0,1,1
0,2402,1,35,115,7,4,17147,115275,15,683,37339,35207,11296,LOAN,72,26254.18,75,15000,0,0,4.75
0,2403,0,21,143,2,1,850,6800,13,668,22000,23000,1000,LEASE,39,18795.55,91,3833,1,0,4.75
0,2404,0,3,19,2,1,1189,327,100,642,14308,14500,0,LOAN,48,15300,106,1666.67,1,1,1
0,2405,0,5,72,,3,399,6700,6,738,29828.42,29650,5000,LOAN,60,25608.92,86,2300,0,0,4.75
0,2407,1,24,173,9,4,3182,10980,29,708,32600,30800,0,LEASE,60,31800,106,9166.67,1,0,4.75
0,2408,7,21,112,10,5,4351,9318,47,631,13300,11000,2300,LOAN,60,13190.05,120,900,1,0,4.75
0,2409,0,13,171,4,2,361,8220,4,821,28781.43,28655,0,LEASE,39,28582.43,100,3500,0,0,4.75
0,2410,0,21,375,5,3,3195,45720,7,806,28194,30778,8236,LOAN,60,20093.13,65,3333.33,0,0,4.75
0,2411,0,8,137,5,4,2317,11600,20,743,20000,18200,15000,LOAN,24,4360.4,27,3583.33,1,0,4.75
0,2412,0,20,336,6,5,1980,40730,5,766,0,30000,0,LEASE,36,26271,88,5833.33,0,0,4.75
0,2415,,,,,,,,0,,18490,17308,2000,LOAN,66,17435,101,2327,0,1,1
0,2416,0,14,71,6,4,11534,43256,27,655,39850,39850,11000,LEASE,24,33395,87,4250,0,0,4.75
0,2418,0,18,296,6,5,19134,20854,92,689,26863,28605,659,LOAN,72,26526.17,93,2333.33,0,0,4.75
0,2420,3,4,57,,1,1298,1529,85,770,21244,14750,5744,LOAN,66,19090.95,129,5250,1,0,4.75
0,2422,0,7,51,3,2,850,5878,14,665,13734,10833,1500,LOAN,66,15455.05,143,3000,1,0,4.75
0,2423,1,31,189,7,5,7206,16500,44,634,9685,7250,3900,LOAN,60,7480,103,10333.33,1,0,4.75
0,2427,0,21,302,11,10,47617,144456,33,701,19839.7,23780,0,LEASE,36,18589.7,83,6000,0,0,4.75
0,2431,0,22,468,4,2,1086,42400,3,787,24000,23210,0,LOAN,60,23089.37,103,2800,0,0,4.75
0,2434,2,23,181,5,4,26796,42500,63,615,22000,23000,0,LEASE,36,19602.75,96,5333.33,1,0,4.75
0,2435,5,20,99,3,0,0,400,0,664,21090,20100,1000,LOAN,66,20225.45,101,2932,0,0,4.75
0,2436,0,2,28,,2,216,1100,20,707,15828,17125,750,LOAN,60,16744.9,98,2000,1,0,4.75
0,2437,0,12,100,9,7,13947,36650,38,738,24077,18500,500,LEASE,60,24502,132,3920,0,1,1
0,2438,9,18,105,3,2,1795,3300,54,598,13820,14550,3000,LOAN,60,12171.8,84,1500,1,1,1
0,2439,0,4,236,3,2,6078,28041,22,680,17794,17400,0,LOAN,66,19490.7,112,2800,1,1,1
1,2440,2,8,156,,3,325,1924,17,709,14069,13414,750,LOAN,60,11739.95,99,1855,0,0,4.75
0,2443,1,11,162,5,3,6589,11400,58,738,34057,30123,565,LOAN,72,34577.53,115,4500,0,0,4.75
0,2445,0,40,228,9,7,2127,98110,2,,16439.32,16100,2000,LOAN,60,15244.6,95,2833.33,0,0,4.75
0,2446,0,31,135,9,3,5398,15170,36,784,33573,32415,0,LEASE,60,33573.19,104,7600,0,0,4.75
0,2447,0,27,174,6,5,3847,26568,14,742,38500,44500,6500,LOAN,36,32085,72,4500,0,0,4.75
0,2448,17,19,29,3,2,697,400,100,637,17560,15500,300,LOAN,42,15534.25,100,2649,1,1,1
0,2449,1,2,28,,,,,0,614,9066.1,6350,3000,LOAN,48,6066.1,96,1720,1,1,1
0,2450,3,33,188,9,7,4824,22000,22,648,13880.28,12025,1700,LOAN,60,11638,101,2350,1,0,4.75
0,2451,0,16,173,6,4,10938,19100,57,713,27700,27000,3000,LEASE,39,24700,91,2600,1,0,4.75
0,2452,1,23,255,5,3,12955,32040,40,697,22166,26085,900,LEASE,60,20278.32,82,2600,1,0,4.75
0,2453,0,13,121,2,1,327,9700,3,793,19188,17975,6054,LOAN,60,13269.58,74,3000,1,0,4.75
0,2454,0,5,38,,,9998,0,0,,24155,26172,10242,LOAN,72,14824.25,57,1396,0,1,1
0,2455,0,27,100,10,3,3520,64300,5,773,19915.88,19640,2510,LOAN,72,18636.56,95,3333.33,0,0,4.75
0,2456,0,21,198,3,2,3591,10000,36,740,28000,42500,0,LEASE,51,37035,87,0,0,0,4.75
0,2458,5,52,390,10,3,7682,8783,87,607,23652,21502,0,LEASE,63,20717,110,2666.67,0,1,1
0,2459,5,13,134,,8,17011,19116,89,646,23524,19337,4324,LEASE,63,23645,122,5716.67,0,0,4.75
0,2460,0,43,229,2,1,2209,43500,5,751,23000,23000,0,LEASE,39,22963,100,0,1,0,4.75
0,2461,,,,,,,,0,754,29800,32777,0,LEASE,36,30025,92,83333.25,0,0,4.75
0,2462,4,24,137,6,3,10321,11046,93,627,34000,33000,1000,LOAN,66,35053.13,106,4500,1,0,4.75
0,2463,5,17,84,7,5,4597,5830,79,651,28744,27956,4700,LOAN,66,24169.14,86,5833.33,0,0,4.75
0,2465,9,16,224,2,0,0,6210,0,666,25937,24175,1398,LOAN,60,24626.14,102,3250,1,0,4.75
1,2468,1,6,165,4,3,3825,3300,100,686,15739,15200,150,LOAN,66,16103.84,106,1800,0,0,4.75
0,2469,0,29,298,6,4,409,57585,1,808,17554,17500,3300,LOAN,66,15849.5,91,2500,1,0,4.75
1,2472,5,12,119,2,1,63,700,9,648,16740,15740,1000,LEASE,60,19208.8,122,2691.67,0,0,4.75
0,2474,2,54,199,11,8,2320,22900,10,687,9574,9200,1000,LOAN,60,9570.64,104,3750,1,0,4.75
0,2475,0,10,54,3,2,983,1700,58,693,23345,23325,150,LEASE,48,23195,99,1750,1,1,1
0,2478,0,4,20,,1,2065,2852,72,665,7500,6200,2000,LOAN,30,5945.17,96,2500,1,0,4.75
0,2480,4,5,65,,,9998,9998,100,,8552,6500,2552,LOAN,42,7957.25,122,17000,1,1,1
0,2481,0,34,264,11,5,12433,54700,23,727,6477.45,4000,2926.95,LOAN,36,4345.13,109,3750,0,0,4.75
0,2483,0,16,138,5,3,3705,14000,26,742,4215,5000,500,LOAN,48,4815.4,96,4333.34,1,0,4.75
1,2486,1,15,241,2,1,2215,8000,28,704,13445,14802,0,LOAN,66,13655.63,92,2800,0,0,4.75
0,2488,,,,,,,,0,,13000,13000,0,LOAN,60,19391.48,149,3500,1,0,4.75
0,2489,0,16,243,,4,694,27346,3,799,21711,22501,10000,LOAN,60,12681.91,56,3218,0,0,4.75
0,2490,1,8,131,3,1,2472,4300,57,675,21876.95,20164,0,LEASE,60,23496.95,117,2125,0,0,4.75
1,2492,7,23,200,9,6,6067,6384,95,706,24528,22299,0,LEASE,60,26573.9,119,3800,0,1,1
1,2494,,,,,,,,0,664,8500,9000,500,LOAN,60,9068.47,101,7200,1,0,4.75
0,2495,1,25,62,12,7,4042,12316,33,660,25623,25200,1500,LOAN,60,25160,100,6400,1,1,1
0,2496,0,21,163,1,0,0,30400,0,783,13963,14000,3000,LOAN,48,10969,78,9166.67,1,0,4.75
0,2497,,,,,,,,0,,11025,11300,3025,LOAN,48,10503,93,3917.67,1,0,4.75
0,2498,1,35,294,6,4,1657,68000,2,746,11573,11000,0,LOAN,36,10673,105,3033.33,1,0,4.75
0,2500,1,50,238,8,6,3805,23703,16,673,8196.5,7525,100,LOAN,48,8680.87,115,4000,1,0,4.75
0,2501,3,11,149,,,9998,0,0,622,30255,23575,0,LEASE,48,30796.13,131,2750,1,1,1
0,2505,0,8,50,4,1,119,4500,3,753,10500,11000,250,LOAN,60,11434.5,104,2500,1,0,4.75
0,2507,0,20,61,9,8,4195,20284,21,624,16700,16775,0,LOAN,60,16733.98,100,2583.33,1,0,4.75
0,2510,0,9,67,4,2,5667,6500,87,689,12828.1,13000,0,LOAN,60,13223.1,102,3400,1,0,4.75
0,2512,0,6,70,3,1,1338,1200,100,645,9448.5,9100,500,LOAN,60,10583.25,116,1255,1,1,1
0,2514,0,16,103,3,1,406,2800,15,751,10924,9975,0,LOAN,66,11009.17,110,1452.53,1,0,4.75
0,2517,0,3,13,3,1,177,200,89,651,14995,16500,0,LOAN,60,16455.65,100,1330,1,1,1
0,2518,0,18,268,2,2,2200,68800,3,792,26850,28325,18000,LOAN,36,8945.75,32,5000,0,0,4.75
0,2519,5,25,241,9,4,3675,5147,71,633,20524,22900,0,LEASE,60,20450,90,2400,1,0,4.75
0,2521,0,1,12,,,,,0,728,12016,10000,0,LOAN,60,13632.29,136,1700,1,0,4.75
0,2522,0,1,51,,1,820,0,0,690,8698,7399,4000,LOAN,60,4698,63,2000,0,0,4.75
0,2523,1,59,250,10,7,10691,127140,8,707,10000,8825,1000,LOAN,60,10037.81,114,4916.67,1,0,4.75
0,2524,0,13,340,2,1,696,24777,3,821,18976,19250,3470.71,LEASE,36,15505.29,81,6000,0,0,4.75
0,2528,,,,,,,,0,,7121.86,8000,500,LOAN,60,7761.38,97,2600,1,0,4.75
0,2529,10,19,138,,,9998,0,0,604,28405,26090,4924,LOAN,60,26724.42,102,4000,0,1,1
0,2530,0,6,112,2,1,942,9200,10,764,20100,21300,0,LEASE,36,20100,94,3600,1,0,4.75
0,2533,0,9,97,4,1,554,900,62,657,32700,32000,0,LEASE,60,33500,105,2500,1,0,4.75
0,2534,1,8,115,1,0,0,7700,0,709,18508,19702,1100,LOAN,66,17398.7,88,2916.67,0,0,4.75
0,2535,0,3,22,2,1,1558,4600,34,666,22325,22500,0,LEASE,48,20093.54,99,18083.33,1,0,4.75
0,2536,0,7,70,,1,1098,10720,10,752,17300,16500,1500,LOAN,60,18270.88,111,2200,0,0,4.75
1,2537,9,43,172,13,3,8771,11400,77,647,55349,41545,10621,LEASE,63,48109.07,116,8333.33,0,1,1
0,2538,6,17,90,5,2,1568,3066,51,621,23282,25775,3000,LOAN,60,20417.01,79,2260,1,0,4.75
0,2539,0,3,72,,1,1820,0,0,664,19891.12,17350,6500,LOAN,60,13543.87,78,2400,1,0,4.75
0,2540,2,30,310,9,8,23706,42172,56,673,14769,15425,1669,LEASE,63,15982.87,104,1600,1,0,4.75
0,2541,0,4,24,1,0,0,1200,0,714,7163,9000,0,LOAN,60,7417.76,82,2300,1,0,4.75
0,2542,1,18,303,7,6,11836,20764,57,605,20000,20000,15000,LOAN,60,5000,25,5833.33,0,0,4.75
0,2543,3,17,131,6,5,7087,9878,72,684,20509,19200,2392,LOAN,66,18152.02,95,2000,1,0,4.75
0,2544,0,38,290,12,9,6411,65055,10,737,14999,14918,0,LEASE,63,15745.03,106,4833.33,0,0,4.75
0,2545,0,4,265,,0,0,12310,0,769,17213.2,17213.2,4000,LOAN,60,13348.2,78,1800,1,0,4.75
0,2548,0,15,247,,2,857,31500,3,786,15300,14403,9000,LOAN,36,6515.48,45,3500,0,0,4.75
0,2549,0,5,26,7,3,2590,2967,87,625,14229,13970,1000,LEASE,60,12909.72,95,6550,0,0,4.75
0,2551,3,37,192,6,2,5138,20351,25,676,19500,20000,0,LEASE,48,21024,105,2000,1,0,4.75
0,2555,0,1,45,,,,,0,,13000,11750,1400,LOAN,60,14703.44,125,584,1,1,1
0,2556,0,5,18,,3,1003,1400,72,688,15500,15100,1050,LOAN,66,14751,98,1500,1,0,4.75
1,2557,20,23,224,5,3,7594,6797,100,569,12229.13,15800,3729.13,LOAN,48,9840.55,62,2700,1,1,1
0,2558,0,33,148,17,3,20964,23502,89,665,87840,69145,8090,LEASE,60,79197.62,115,16063.33,0,0,4.75
0,2560,0,9,66,3,1,1591,22500,7,765,20600,20339,4500,LOAN,66,16197.12,80,3625,0,0,4.75
1,2563,8,20,155,6,3,1186,1828,65,645,20246,11950,10000,LOAN,54,11289.7,94,4418,1,0,4.75
0,2564,4,22,127,4,1,357,800,45,675,16655,15225,3517,LOAN,60,14590.24,96,3783.33,1,1,1
0,2565,1,12,265,8,6,19039,29329,65,681,8484,7500,3484,LOAN,36,5379.5,72,1900,1,0,4.75
0,2566,0,35,183,5,3,5889,7019,84,626,30477.55,33415,128.75,LEASE,60,30743.8,92,7500,0,0,4.75
0,2571,0,12,55,3,0,0,7000,0,727,25745,22260,1714.18,LEASE,60,22457.47,108,2490,0,0,4.75
0,2572,0,30,244,,15,70944,94649,75,712,25201,21525,3000,LOAN,60,22111.57,103,3600,1,0,4.75
0,2575,0,2,28,5,0,0,2520,0,707,18067,15000,2700,LOAN,66,16226.68,108,2539,1,0,4.75
0,2576,5,16,106,6,4,761,2485,31,646,25300,23500,2000,LOAN,66,23883.22,102,3500,1,1,1
0,2578,0,14,366,,2,1465,25700,6,806,19703.5,19575,9703.5,LOAN,42,10431.71,53,5000,1,0,4.75
0,2579,0,3,11,,0,0,4000,0,699,10530,11000,1500,LOAN,60,10405.13,95,3333.33,1,0,4.75
0,2581,0,13,35,,2,117,12100,1,711,25002,22600,5109,LOAN,72,20012.35,89,2416.67,0,0,4.75
0,2582,2,28,293,8,5,11006,18951,58,697,35038,30300,2917,LOAN,72,32832.13,108,1580,0,0,4.75
0,2583,0,13,126,,,9998,0,0,720,7800,0,0,LOAN,60,9559.57,123,2800,0,1,1
0,2584,0,22,278,7,5,24432,69275,35,749,24873,21896,0,LEASE,63,26043,119,3416.67,0,0,4.75
0,2585,2,28,188,9,5,9230,16645,55,597,29545,32010,0,LEASE,60,29816.25,93,4800,0,1,1
0,2586,3,19,268,5,3,4279,6292,68,761,16297,14833,2984,LOAN,60,13914,94,5916.67,0,0,4.75
0,2587,3,19,206,4,2,3640,11125,33,700,24705,23500,0,LOAN,72,24830,106,7083.33,0,0,4.75
0,2588,7,16,106,2,1,929,1000,93,653,22690,23996,1500,LEASE,48,21070.97,88,4583.33,0,0,4.75
0,2592,5,5,86,,,9998,9998,100,685,13941,13941,1000,LOAN,60,15064.54,108,6833.33,1,0,4.75
0,2593,2,4,41,,2,201,676,30,647,15685,15740,750,LEASE,60,15966.86,101,2083.33,0,0,4.75
0,2594,1,8,36,4,3,5016,5040,100,665,26964,27185,0,LEASE,60,29354.11,108,3750,0,1,1
0,2595,0,13,54,5,3,9286,21300,44,648,23298,26377,500,LOAN,66,24229.92,92,2250,0,0,4.75
0,2596,0,12,178,8,4,11967,35871,33,711,42379.83,35320,424.33,LEASE,60,41955.68,119,4326,0,0,4.75
0,2599,0,2,6,2,1,91,1500,6,720,12989,10500,2489,LOAN,60,10141.85,111,808,1,0,4.75
0,2602,0,9,62,5,2,789,900,88,649,6000,6000,0,LOAN,48,6260.43,104,3200,1,1,1
0,2603,0,5,221,,0,0,20140,0,781,15616.8,15885,2000,LEASE,39,13487.9,86,2183.33,0,0,4.75
0,2604,0,3,34,,,,,0,639,28825,28825,0,LEASE,63,29570,103,2800,0,1,1
0,2605,0,24,117,,,,,0,752,39572.08,41749,0,LOAN,71,39796.46,95,4000,0,0,4.75
0,2606,0,12,254,,1,4431,32641,14,771,17781,15975,3000,LOAN,48,15112.45,103,4200,1,0,4.75
0,2609,6,18,157,4,1,467,700,67,635,22400,21200,6000,LOAN,60,18032.44,85,883,1,0,4.75
0,2610,0,28,210,3,0,0,40900,0,782,21500,21333,1750,LOAN,60,17879.04,93,9666.67,0,0,4.75
0,2611,2,30,280,14,10,18936,31998,59,667,19715,22745,0,LEASE,54,20355.77,89,2300,0,0,4.75
0,2612,6,16,112,2,1,315,2944,11,646,15647,14700,1000,LOAN,60,14657.5,100,4750,1,1,1
0,2614,1,12,137,3,2,3022,5500,55,696,40534.45,45640,0,LEASE,60,40664,89,8500,0,0,4.75
0,2616,1,28,102,8,3,5750,12920,45,601,29027.97,29234,0,LEASE,60,30259,104,3700,0,1,1
0,2617,0,25,264,5,3,5730,20250,28,729,4800,4950,0,LOAN,42,4935.01,100,1340,1,0,4.75
0,2618,1,2,33,,,,,0,693,11763,11200,500,LOAN,60,11343.88,101,4220,1,0,4.75
0,2619,0,4,174,2,1,11974,25000,48,763,28969.56,28969,14412.2,LOAN,72,14692.36,51,1500,0,0,4.75
0,2620,1,28,135,8,4,2594,10922,24,714,25048.25,21821,0,LOAN,72,25183.25,115,5666.66,0,0,4.75
0,2624,10,11,79,,3,2345,2345,100,635,19700,20265,0,LEASE,60,19323.18,97,7666.66,0,0,4.75
0,2626,4,13,158,,,9998,0,0,636,7300,6100,1300,LOAN,60,7730.33,127,7500,1,0,4.75
0,2629,3,12,84,5,4,11538,13250,87,712,20300.55,18500,1250,LOAN,66,19145.55,103,4458.33,0,0,4.75
0,2632,0,24,69,8,2,5406,27800,19,721,27750,30500,8550,LOAN,66,19866.09,65,4000,0,0,4.75
0,2633,4,22,252,6,2,4133,20473,20,682,20515,18650,0,LEASE,48,21082.63,113,2600,0,0,4.75
0,2634,0,13,78,7,5,16971,25402,67,710,27295,29950,0,LEASE,48,27295,91,4583.33,1,0,4.75
0,2635,0,15,60,5,4,16671,17334,96,725,29686,30575,0,LOAN,60,27838.13,91,9625,0,0,4.75
0,2636,2,8,69,5,4,6195,5276,100,694,8500,7750,500,LOAN,54,9328.1,120,3183.33,1,0,4.75
0,2638,0,25,173,3,1,4261,51191,8,780,4900,0,0,LOAN,60,5219.55,107,4800,0,0,4.75
0,2639,0,14,158,5,2,5136,22100,23,762,16442,15400,1000,LOAN,54,16812.82,109,2833,1,0,4.75
1,2640,2,27,114,5,4,11264,24052,47,636,28943,32100,0,LEASE,36,28260,90,5200,0,0,4.75
0,2643,0,2,16,2,1,2930,2500,100,642,10300,10500,0,LEASE,48,10645.23,101,3000,1,1,1
0,2644,4,11,130,3,2,1035,1395,74,640,12400,12500,1000,LOAN,60,13071.28,105,1750,1,1,1
0,2651,0,10,67,7,2,1413,10730,13,751,20855,20800,4000,LOAN,72,18097,87,3020,0,0,4.75
0,2653,3,5,123,,1,161,211,76,641,17019,15000,2500,LOAN,60,15001.34,100,5666.67,1,0,4.75
0,2654,0,18,104,9,7,19609,23803,82,654,4799,0,500,LOAN,48,4799,100,4100,0,0,4.75
1,2655,8,14,161,2,0,0,1145,0,635,19550.28,19750,0,LOAN,66,20925.48,106,2916.67,1,0,4.75
0,2656,1,16,150,4,2,1843,6600,28,741,18020,17500,3020,LOAN,60,15805.72,90,4166.67,1,0,4.75
0,2657,0,15,95,3,1,8475,32200,26,742,10248,8000,0,LOAN,54,8262,103,5625,1,0,4.75
0,2658,0,5,47,4,3,2692,3000,90,682,9279,10625,1000,LOAN,54,9773.23,92,4083.33,1,0,4.75
0,2659,15,27,122,2,1,47,400,12,531,17059,18875,1750,LOAN,60,16449.19,87,3700,0,1,1
0,2662,0,1,117,,1,461,12000,4,742,26000,26218,4000,LOAN,48,22000,84,5000,0,0,4.75
1,2664,18,21,232,3,1,417,524,80,628,14938,13500,1500,LOAN,54,15206.63,113,6836,1,0,4.75
0,2665,0,9,201,5,4,45715,47150,97,680,41076,45995,500,LOAN,72,42325,92,16666.67,0,1,1
0,2666,1,4,53,1,0,0,500,0,608,25680,25210,0,LEASE,60,25680,102,2333.33,0,0,4.75
0,2668,10,16,87,,1,2503,15500,16,700,27400,31790,0,LEASE,24,27403.45,86,12500,0,0,4.75
0,2670,1,25,132,9,7,50827,53627,95,645,22965.5,22100,887,LOAN,66,19653,100,4316,1,1,1
0,2673,2,18,77,3,0,0,10932,0,680,21987,21905,0,LEASE,48,21718.3,100,2333.33,0,0,4.75
0,2674,4,24,85,,2,149,7769,2,693,31461.73,29033,0,LEASE,60,33926.73,117,4166.67,0,0,4.75
0,2675,0,36,143,5,1,795,3600,22,673,5332.78,0,1000,LOAN,60,4376.34,82,2400,0,0,4.75
0,2681,0,6,66,10,1,604,8550,7,705,10489,9500,100,LOAN,60,11105,117,1416.67,1,0,4.75
0,2682,0,10,266,3,2,3313,4319,77,751,17407,15000,0,LOAN,60,14807.4,99,3333.33,1,0,4.75
0,2683,1,20,155,3,1,2147,3900,55,659,6607.4,0,2800,LOAN,39,4297.02,65,2916.67,0,0,4.75
0,2687,0,12,128,8,5,9384,39788,24,750,6697.79,5500,0,LOAN,54,8074.79,147,4166.67,1,1,1
0,2690,0,22,186,4,2,12974,16000,81,750,14650,16192,773,LEASE,60,14847.01,92,4333.33,0,0,4.75
0,2691,0,6,30,5,2,473,600,79,633,8377.43,8900,0,LOAN,48,8702.93,98,2100,1,1,1
0,2692,0,8,39,6,2,2218,5000,44,657,10545,10000,300,LOAN,60,11337.32,113,1500,1,0,4.75
0,2695,4,11,68,5,3,883,1348,66,601,11385,11500,1000,LOAN,54,10241.88,90,5355.83,1,1,1
0,2696,2,18,169,7,5,8376,15872,53,705,19200,14925,1500,LOAN,60,18682.56,125,3200,1,0,4.75
0,2698,0,9,59,4,3,2572,7429,35,727,14889,13975,500,LOAN,60,16555.36,118,1666.67,1,0,4.75
0,2700,2,19,152,2,1,474,5800,8,710,46702,47000,5100,LOAN,72,41601.4,89,6416.67,0,0,4.75
0,2701,5,14,182,3,1,216,731,30,658,19750,20300,0,LEASE,48,19450,97,5000,1,0,4.75
0,2703,1,2,111,,,,,0,,9500,10900,1000,LOAN,54,9009.5,83,2300,1,0,4.75
0,2708,0,16,126,7,3,7165,27700,26,705,25850,19825,207,LEASE,60,25643.75,129,2500,0,0,4.75
0,2710,2,11,163,5,3,1967,8949,22,670,30579,29475,0,LEASE,60,30949.67,105,358.33,0,0,4.75
0,2712,0,17,205,4,3,1533,10100,15,755,26500,24789,6000,LOAN,66,20425.49,83,3500,0,0,4.75
0,2713,0,2,16,,1,513,763,67,634,10651,10700,0,LOAN,42,10044.5,100,3661.66,1,1,1
0,2714,1,23,162,4,2,1226,35363,3,762,15026.18,14500,0,LOAN,60,18566.33,128,5250,1,0,4.75
0,2715,0,20,170,,0,0,34500,0,793,24402,23077,0,LOAN,66,24402.29,106,7800,1,0,4.75
0,2716,0,7,29,6,4,1198,4106,29,678,26705,22035,2705,LOAN,66,23735.39,108,2000,0,0,4.75
0,2717,2,32,171,7,3,9663,59900,16,716,24400,22875,5000,LOAN,60,18924.47,85,4500,1,0,4.75
0,2719,5,5,53,,1,169,200,85,688,27332,24575,5000,LOAN,60,23514.18,96,3700,1,0,4.75
0,2721,0,29,281,3,2,5765,53476,11,820,14888.5,10580,3900,LOAN,60,11671.1,110,3500,1,0,4.75
0,2723,,,,,,,,0,683,11700,14500,300,LOAN,60,13394.78,92,14569.33,1,0,4.75
0,2727,0,13,161,8,6,17047,25097,68,645,24976,35000,3000,LEASE,36,22521.48,64,2920,1,1,1
1,2728,3,13,118,,,9998,0,0,613,8547.71,7025,1000,LOAN,36,5934.99,84,3300,1,0,4.75
0,2729,0,42,169,8,4,11063,11780,94,685,21803,18500,0,LEASE,48,22328.62,121,3875,1,0,4.75
0,2730,0,7,21,5,1,54,261,21,707,18063.5,16500,889.83,LOAN,66,18288.17,111,2100,1,1,1
0,2731,4,19,117,5,1,552,1970,28,664,21987,19923,0,LEASE,60,23082.2,116,2000,0,0,4.75
0,2733,6,12,183,,2,104,392,27,681,12219,16495,0,LEASE,39,13152.14,80,6750,1,0,4.75
1,2735,9,34,128,4,3,3802,8606,44,642,9000,9200,0,LOAN,48,9115.51,99,4000,1,0,4.75
0,2736,2,3,53,,,9998,9998,100,623,5400,5350,0,LOAN,36,7476.05,140,2132,1,1,1
0,2737,8,28,126,,8,28774,48191,60,618,33000,36725,0,LEASE,48,28445,90,7000,1,0,4.75
0,2744,2,42,396,13,8,47896,91702,52,672,41425,42838,0,LEASE,48,40333,97,12500,0,0,4.75
0,2745,0,5,58,3,1,2904,3500,83,681,16100,16100,700,LOAN,60,15111.29,96,0,1,0,4.75
0,2747,3,19,130,6,4,8081,13586,59,697,21365,25580,0,LEASE,48,21365,84,5200,0,0,4.75
0,2749,0,12,125,2,1,41,12500,0,722,20282,17950,0,LOAN,66,24078.27,134,1500,0,0,4.75
0,2750,8,10,322,,,9998,0,0,646,10641.55,12850,6000,LOAN,54,7400.22,58,2850,1,1,1
0,2754,9,17,90,,,9998,0,0,581,13756,14025,8756,LOAN,60,4889.89,36,1750,1,1,1
0,2756,4,12,158,6,3,1075,1178,91,670,18266,17465,900,LEASE,60,17150,99,5697.86,0,0,4.75
0,2757,10,18,76,7,2,1374,1582,87,580,26696.45,25280,1000,LEASE,60,28910.6,114,5000,0,1,1
0,2760,0,33,326,8,6,23335,147712,16,785,27600,29948,0,LEASE,60,28185.16,94,0,0,0,4.75
0,2762,3,10,108,,1,908,2600,35,656,4809.73,5800,0,LOAN,36,4989.14,86,2241.67,1,0,4.75
